latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-17.65812,143.90965,330.4,0.59,0.53,2020-01-06,0324,N,low,1.0NRT,303.5,5.3,D
-17.64589,143.97604,340.8,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,307.6,5.9,D
-17.65076,143.93163,344.7,0.59,0.52,2020-01-06,0324,N,nominal,1.0NRT,300.7,4.3,D
-17.65137,143.92604,342.4,0.59,0.53,2020-01-06,0324,N,nominal,1.0NRT,305.1,11.1,D
-17.64103,143.97534,340.6,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,309.3,4.8,D
-17.64588,143.93098,344.1,0.59,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.6,9.9,D
-17.6465,143.92538,342.9,0.59,0.53,2020-01-06,0324,N,nominal,1.0NRT,305.5,10.4,D
-17.63617,143.97473,344.5,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,308.3,4.8,D
-17.64408,143.90204,335.3,0.59,0.53,2020-01-06,0324,N,nominal,1.0NRT,302.6,5.8,D
-17.63129,143.97427,343.4,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,306.5,9.9,D
-17.63189,143.96872,345.1,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,307.2,9.6,D
-17.65657,143.94142,367,0.58,0.52,2020-01-06,0324,N,high,1.0NRT,306.4,6.5,D
-17.65854,143.92471,367,0.59,0.52,2020-01-06,0324,N,high,1.0NRT,305,7.9,D
-17.65463,143.95799,340.7,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.2,3.4,D
-17.65592,143.94699,346,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,306.1,6.8,D
-17.64781,143.97403,343.2,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,307.8,3.3,D
-17.64976,143.95734,333.7,0.58,0.52,2020-01-06,0324,N,low,1.0NRT,305.9,3.4,D
-17.65105,143.94638,333,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.5,6.8,D
-17.6517,143.94083,335.3,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.6,6.5,D
-17.653,143.92972,334.7,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,298.6,7.9,D
-17.65365,143.92415,342.7,0.59,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.9,7.9,D
-17.64295,143.97337,337.7,0.58,0.52,2020-01-06,0324,N,low,1.0NRT,308.1,5,D
-17.64813,143.92911,352.6,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,306.1,6.9,D
-17.64878,143.92349,338.9,0.59,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.3,6.9,D
-17.63809,143.97273,337.4,0.58,0.52,2020-01-06,0324,N,low,1.0NRT,309.8,5,D
-17.64325,143.92848,342.4,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.8,6.9,D
-17.63321,143.97226,356.8,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,308.5,22.6,D
-17.63025,143.86945,331.6,0.59,0.53,2020-01-06,0324,N,low,1.0NRT,303.3,3.6,D
-17.61594,143.90773,337.2,0.59,0.53,2020-01-06,0324,N,nominal,1.0NRT,305.6,3.7,D
-17.61658,143.90215,333.4,0.59,0.53,2020-01-06,0324,N,low,1.0NRT,305,3.1,D
-17.60849,143.92963,334.2,0.58,0.52,2020-01-06,0324,N,low,1.0NRT,304.7,6.1,D
-17.61296,143.8904,330.5,0.59,0.53,2020-01-06,0324,N,low,1.0NRT,304,2.3,D
-17.6136,143.88486,330.1,0.59,0.53,2020-01-06,0324,N,low,1.0NRT,304,2.3,D
-17.61423,143.87927,331.1,0.59,0.53,2020-01-06,0324,N,low,1.0NRT,304.3,3.5,D
-17.61489,143.8735,337.6,0.59,0.53,2020-01-06,0324,N,nominal,1.0NRT,304.6,3.5,D
-17.61554,143.86777,334.1,0.59,0.53,2020-01-06,0324,N,nominal,1.0NRT,303.7,2.5,D
-17.60362,143.92896,345.4,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.6,6.1,D
-17.59939,143.92267,330.8,0.58,0.52,2020-01-06,0324,N,low,1.0NRT,305,2.9,D
-17.59451,143.92203,334.7,0.58,0.52,2020-01-06,0324,N,low,1.0NRT,304.8,2.9,D
-17.59028,143.91573,332,0.59,0.52,2020-01-06,0324,N,low,1.0NRT,306.5,4.9,D
-17.3025,144.104,335.7,0.56,0.52,2020-01-06,0324,N,low,1.0NRT,307.1,4.3,D
-17.29769,144.10344,337.4,0.56,0.52,2020-01-06,0324,N,low,1.0NRT,308.3,6.4,D
-17.2982,144.10771,338.2,0.56,0.52,2020-01-06,0324,N,low,1.0NRT,309.2,4.7,D
-17.29884,144.10233,337.9,0.56,0.52,2020-01-06,0324,N,nominal,1.0NRT,307.8,4.7,D
-17.21963,144.07082,350,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,306.3,11.6,D
-17.21422,144.07561,337.8,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.8,8.7,D
-17.10938,144.95343,350.5,0.49,0.49,2020-01-06,0324,N,nominal,1.0NRT,307.2,9.9,D
-17.20881,144.0804,337.2,0.56,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.2,4.4,D
-17.20401,144.07979,343.9,0.56,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.4,7.4,D
-17.1992,144.07922,340.3,0.56,0.52,2020-01-06,0324,N,nominal,1.0NRT,307.5,7.4,D
-17.1998,144.07378,337.8,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,307,9.4,D
-17.10783,144.9549,347.7,0.49,0.49,2020-01-06,0324,N,nominal,1.0NRT,307.1,13.7,D
-17.215,144.07323,337.1,0.56,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.8,11.2,D
-17.19994,144.07684,349.4,0.56,0.52,2020-01-06,0324,N,nominal,1.0NRT,306.9,18.5,D
-17.15461,144.13168,345.3,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,308.2,17.1,D
-17.14801,144.14677,349.2,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,305.8,13.6,D
-17.14324,144.14616,352,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,308.2,13.6,D
-17.13847,144.14545,354.8,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,309.5,12.8,D
-17.1343,144.1396,345.9,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,306.2,12.8,D
-17.1265,144.16536,347,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,309.4,8.3,D
-17.1271,144.1601,357,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,309.1,8.3,D
-17.1277,144.15483,344,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,308.4,8.7,D
-17.1283,144.14961,341.1,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,308.8,8.7,D
-17.1295,144.13913,348.6,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,305.5,18.3,D
-17.12112,144.17004,341.3,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,308.8,11.4,D
-17.12172,144.16479,344.2,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,310.1,8.3,D
-17.12232,144.15953,345.9,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,308.6,8.3,D
-17.14071,143.99814,344.8,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.2,9.1,D
-17.14133,143.99272,334.1,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,302.8,5.8,D
-17.13589,143.99754,337.1,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.4,9.1,D
-17.11338,144.15305,340.2,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,307.8,10.3,D
-17.11398,144.14777,353.5,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,308.3,10.3,D
-17.11456,144.14268,345.9,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,306.8,15.5,D
-17.13106,143.9969,345.7,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.1,9.1,D
-17.10979,144.14204,343.6,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,304.8,8.8,D
-17.09188,144.04152,338.7,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,307.4,6.6,D
-17.08768,144.03545,344.6,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.7,6.6,D
-17.0934,144.03923,339.5,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,307.7,10.7,D
-17.08923,144.0332,346.4,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,306.7,6.8,D
-17.06678,144.18207,334.5,0.55,0.51,2020-01-06,0324,N,low,1.0NRT,305.2,4.6,D
-17.0674,144.17682,339.6,0.55,0.51,2020-01-06,0324,N,nominal,1.0NRT,304.4,4.6,D
-17.06928,144.1609,346.6,0.55,0.51,2020-01-06,0324,N,nominal,1.0NRT,304.3,8.1,D
-17.06326,144.17096,340.2,0.55,0.51,2020-01-06,0324,N,nominal,1.0NRT,306,13.6,D
-17.07014,144.11255,343.3,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,302.7,5.4,D
-17.00654,144.60793,334.1,0.52,0.5,2020-01-06,0324,N,low,1.0NRT,305.3,7,D
-17.00713,144.60303,342,0.52,0.5,2020-01-06,0324,N,nominal,1.0NRT,306.8,7.6,D
-17.00774,144.59796,341.4,0.52,0.5,2020-01-06,0324,N,nominal,1.0NRT,304.3,7.6,D
-17.06472,144.11742,339.7,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,303.6,5.6,D
-17.06536,144.11194,346.2,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,303.5,5.6,D
-17.066,144.10657,334.6,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,304.3,3.7,D
-17.05995,144.11673,340.3,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,303.4,5.6,D
-17.07569,143.98198,332.3,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,300.7,3.1,D
-17.0293,144.33669,341.6,0.54,0.51,2020-01-06,0324,N,nominal,1.0NRT,306.4,5.4,D
-17.05518,144.11607,347.3,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,305.7,6.7,D
-17.05102,144.11008,334.2,0.56,0.51,2020-01-06,0324,N,nominal,1.0NRT,303.9,6.7,D
-17.05246,144.05589,335.6,0.56,0.52,2020-01-06,0324,N,low,1.0NRT,306,4.9,D
-17.04765,144.05527,342.6,0.56,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.3,4.9,D
-17.03458,143.9991,346.2,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.9,20.1,D
-17.00903,144.18036,341.3,0.55,0.51,2020-01-06,0324,N,nominal,1.0NRT,303.8,4.8,D
-17.0177,144.01884,345.2,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,307,11.6,D
-17.01892,144.00804,342.8,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.3,11.6,D
-17.02073,143.99194,335.4,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,301.5,2.9,D
-17.0105,143.99606,334.8,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,302.2,31.4,D
-17.01171,143.98529,336.1,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,301.6,128.9,D
-16.99906,144.05458,335.9,0.56,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.3,4.9,D
-16.99965,144.04927,334.1,0.56,0.52,2020-01-06,0324,N,low,1.0NRT,304.8,4.9,D
-17.00265,144.02251,334,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.2,7.7,D
-17.00628,143.99005,348,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,306.2,128.9,D
-16.99784,144.02193,356.6,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.9,10.9,D
-16.99844,144.0166,356.1,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.9,10.9,D
-17.00087,143.99481,338.1,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,302.9,6.7,D
-17.00147,143.98943,341.1,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,302.5,5.2,D
-16.99362,144.01605,345.3,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,302.9,10.9,D
-16.99422,144.0107,347.1,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,304,10.3,D
-16.99482,144.00522,343.9,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,302.9,10.3,D
-16.99544,143.99971,346.5,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303,6.7,D
-17.00032,143.91147,332.3,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,298.7,0.8,D
-17.01315,143.79503,338.9,0.59,0.53,2020-01-06,0324,N,nominal,1.0NRT,303.2,4.2,D
-17.01125,143.99403,344.7,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,306.4,87.8,D
-17.01189,143.98865,339.8,0.57,0.52,2020-01-06,0324,N,low,1.0NRT,309.9,87.8,D
-16.99938,144.05243,342.2,0.56,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.9,9.3,D
-17.00321,144.02037,334.7,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.2,7.5,D
-17.00644,143.99338,335,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,302.7,87.8,D
-16.99776,144.02518,332,0.57,0.52,2020-01-06,0324,N,low,1.0NRT,303.1,7.9,D
-16.9984,144.01985,350.7,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.2,7.9,D
-16.99903,144.01456,347.9,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.7,9.6,D
-17.00162,143.9928,338.7,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.4,6.1,D
-17.00226,143.9874,344.1,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,302,6.1,D
-16.99358,144.0193,338.1,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.4,7.9,D
-16.99421,144.01401,348.8,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.3,9.6,D
-16.99485,144.00861,351.1,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.1,9.6,D
-16.9955,144.00313,346.4,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.2,8.3,D
-16.99615,143.99763,342.9,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,302,8.3,D
-17.01472,143.79892,333.7,0.59,0.52,2020-01-06,0324,N,nominal,1.0NRT,302.9,3.6,D
-17.01537,143.7933,331.9,0.59,0.53,2020-01-06,0324,N,low,1.0NRT,303.5,2.6,D
-16.98551,143.87976,342.5,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,301.6,5.7,D
-16.96916,143.97787,342.5,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.3,4.8,D
-16.96978,143.97249,336.9,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.2,4.8,D
-16.98001,143.88467,331.1,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,301,5.9,D
-16.96434,143.97728,337.7,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.5,5.4,D
-16.96497,143.97185,340.2,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.8,5.4,D
-16.96078,143.96574,331.2,0.57,0.52,2020-01-06,0324,N,low,1.0NRT,303.4,3.2,D
-16.96142,143.96028,332.6,0.57,0.52,2020-01-06,0324,N,low,1.0NRT,304.3,3.2,D
-16.95113,143.96455,345.5,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.9,7.5,D
-16.94631,143.96397,349.6,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.2,6.2,D
-16.94086,143.96884,342.7,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,302.9,5.2,D
-16.94149,143.96336,332,0.57,0.52,2020-01-06,0324,N,low,1.0NRT,303.7,6.2,D
-16.93667,143.96271,341.9,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.8,5.8,D
-16.93185,143.96202,338.4,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.4,5.8,D
-16.93248,143.95656,350,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303,5.8,D
-16.9331,143.95108,346.9,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,302.6,7.4,D
-16.88663,143.92871,353.9,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,306.6,21.2,D
-16.86607,144.19545,335.5,0.55,0.51,2020-01-06,0324,N,low,1.0NRT,305.8,6.2,D
-16.86134,144.19479,338.7,0.55,0.51,2020-01-06,0324,N,nominal,1.0NRT,305.7,4.6,D
-16.8566,144.19415,336.6,0.55,0.51,2020-01-06,0324,N,nominal,1.0NRT,305.7,4.6,D
-16.88838,143.92647,337.6,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.4,4.6,D
-16.88291,143.93134,334.8,0.57,0.52,2020-01-06,0324,N,low,1.0NRT,305,16.3,D
-16.88355,143.92589,345.8,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,307.3,12.2,D
-16.84774,144.18771,332.5,0.55,0.51,2020-01-06,0324,N,nominal,1.0NRT,302.4,9.2,D
-16.84835,144.18254,342.2,0.55,0.51,2020-01-06,0324,N,nominal,1.0NRT,302.3,7.6,D
-16.87872,143.92531,348.7,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.7,12.2,D
-16.87388,143.92473,339.6,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.3,3.9,D
-16.86905,143.92418,344.3,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.6,3.9,D
-16.85938,143.92302,336.4,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.4,3.2,D
-16.82587,144.16893,334.2,0.55,0.51,2020-01-06,0324,N,nominal,1.0NRT,303.7,6.4,D
-16.85455,143.92242,344.6,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,304.1,6.9,D
-16.82112,144.1683,330.7,0.55,0.51,2020-01-06,0324,N,low,1.0NRT,302.4,6.4,D
-16.82174,144.16304,356,0.55,0.51,2020-01-06,0324,N,nominal,1.0NRT,302.5,6.4,D
-16.85035,143.91637,342.8,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.8,6.9,D
-16.84614,143.91031,343.4,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.6,6.6,D
-16.84677,143.90483,338.8,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,305.9,6.6,D
-16.84256,143.89873,335.8,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,303.8,9.9,D
-16.65449,145.11394,367,0.48,0.48,2020-01-06,0324,N,high,1.0NRT,306.9,17.6,D
-16.65341,145.12315,348.4,0.48,0.48,2020-01-06,0324,N,nominal,1.0NRT,304.6,6.2,D
-16.65395,145.11859,346.6,0.48,0.48,2020-01-06,0324,N,nominal,1.0NRT,307.7,17.6,D
-16.64898,145.12244,343.9,0.48,0.48,2020-01-06,0324,N,nominal,1.0NRT,303.6,5.3,D
-16.64951,145.11792,349.3,0.48,0.48,2020-01-06,0324,N,nominal,1.0NRT,305.9,112.5,D
-16.6547,145.12137,338.1,0.48,0.48,2020-01-06,0324,N,nominal,1.0NRT,304.9,12.3,D
-16.65528,145.11674,356.3,0.48,0.48,2020-01-06,0324,N,nominal,1.0NRT,307.8,12.3,D
-16.64971,145.12515,332,0.48,0.48,2020-01-06,0324,N,low,1.0NRT,302.7,4.1,D
-16.65027,145.1207,350.9,0.48,0.48,2020-01-06,0324,N,nominal,1.0NRT,305,26.6,D
-16.65084,145.1161,352.5,0.48,0.48,2020-01-06,0324,N,nominal,1.0NRT,309.1,26.6,D
-16.64641,145.11546,347.6,0.48,0.48,2020-01-06,0324,N,nominal,1.0NRT,303.4,26.6,D
-16.63318,145.11292,349.1,0.48,0.48,2020-01-06,0324,N,nominal,1.0NRT,304.9,7.8,D
-16.59785,145.10646,337.9,0.48,0.48,2020-01-06,0324,N,nominal,1.0NRT,303,6.5,D
-16.5984,145.10193,330.5,0.48,0.48,2020-01-06,0324,N,low,1.0NRT,303.5,1.4,D
-16.59177,145.11943,336.3,0.47,0.48,2020-01-06,0324,N,nominal,1.0NRT,305.4,3.7,D
-16.59232,145.11487,332.9,0.48,0.48,2020-01-06,0324,N,low,1.0NRT,304.4,3.7,D
-16.59396,145.1013,330.2,0.48,0.48,2020-01-06,0324,N,low,1.0NRT,302.3,1.4,D
-16.58788,145.11429,341.3,0.48,0.48,2020-01-06,0324,N,nominal,1.0NRT,306,6.6,D
-16.58842,145.10976,343.4,0.48,0.48,2020-01-06,0324,N,nominal,1.0NRT,303.2,3.5,D
-16.58344,145.11366,347.4,0.48,0.48,2020-01-06,0324,N,nominal,1.0NRT,306,6.6,D
-16.58398,145.10915,331.2,0.48,0.48,2020-01-06,0324,N,low,1.0NRT,303.2,3.5,D
-16.63623,141.49272,331.6,0.41,0.61,2020-01-06,0324,N,nominal,1.0NRT,284.7,4.5,D
-16.63663,141.48877,335.5,0.41,0.61,2020-01-06,0324,N,nominal,1.0NRT,284.9,4.1,D
-16.37433,143.8004,342.9,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,301,4.2,D
-16.37494,143.795,330.9,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,298.8,4.2,D
-16.37617,143.784,342.2,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,295.9,9.9,D
-16.37679,143.77844,343.3,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,299.9,12,D
-16.36889,143.80521,332,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,300.2,5.2,D
-16.36949,143.79987,333.7,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,299.8,4.2,D
-16.37587,143.79961,339.7,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,300.8,12.3,D
-16.37782,143.7832,343.5,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,295.9,5.7,D
-16.37848,143.77768,337.8,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,299.4,5.7,D
-16.63944,141.49107,332.8,0.41,0.61,2020-01-06,0324,N,nominal,1.0NRT,285.2,6,D
-16.37297,143.78268,332,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,297.4,5.7,D
-16.37363,143.77715,330.9,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,297.6,5.7,D
-16.36553,143.80388,342.8,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,301,4.9,D
-16.36617,143.79857,330.7,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,298,4.9,D
-16.36681,143.79317,338.3,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,297,6.6,D
-16.35843,143.78098,330.3,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,296,4.4,D
-16.35228,143.79141,339.2,0.57,0.52,2020-01-06,0324,N,nominal,1.0NRT,296.3,6.7,D
-16.35293,143.78589,335.3,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,296,6.7,D
-16.35359,143.7803,333.5,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,295.9,4.4,D
-16.06915,144.8064,367,0.49,0.49,2020-01-06,0324,N,high,1.0NRT,301.9,13.4,D
-16.06466,144.80573,346.4,0.49,0.49,2020-01-06,0324,N,nominal,1.0NRT,301,14.8,D
-16.05568,144.80435,333.5,0.49,0.49,2020-01-06,0324,N,nominal,1.0NRT,301.8,3.8,D
-16.05119,144.80368,331.7,0.49,0.49,2020-01-06,0324,N,nominal,1.0NRT,300.6,3.8,D
-16.04778,144.79375,335.4,0.49,0.49,2020-01-06,0324,N,nominal,1.0NRT,299.9,4.5,D
-16.04328,144.79314,334.6,0.49,0.49,2020-01-06,0324,N,nominal,1.0NRT,299.6,4.5,D
-16.0537,144.80574,333.9,0.49,0.49,2020-01-06,0324,N,nominal,1.0NRT,300.4,7.4,D
-16.04587,144.79518,343.8,0.49,0.49,2020-01-06,0324,N,nominal,1.0NRT,300.6,9.1,D
-16.30099,142.19582,335.2,0.37,0.58,2020-01-06,0324,N,nominal,1.0NRT,287,3.4,D
-16.26442,142.47884,333.2,0.35,0.57,2020-01-06,0324,N,nominal,1.0NRT,287.7,1.8,D
-16.06783,143.64619,336.3,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,297,8,D
-16.06521,143.64917,337.1,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,298.6,8.1,D
-15.94216,143.44977,331.4,0.6,0.53,2020-01-06,0324,N,nominal,1.0NRT,297.9,8,D
-15.93229,143.44872,355.6,0.6,0.53,2020-01-06,0324,N,nominal,1.0NRT,297.5,10.9,D
-15.92801,143.44243,331.8,0.6,0.53,2020-01-06,0324,N,nominal,1.0NRT,295.5,10.9,D
-15.893,141.5356,330.1,0.4,0.6,2020-01-06,0324,N,nominal,1.0NRT,277.5,5.1,D
-14.96894,143.42175,367,0.58,0.52,2020-01-06,0324,N,high,1.0NRT,295.6,13.7,D
-14.96406,143.42122,333.8,0.58,0.52,2020-01-06,0324,N,nominal,1.0NRT,292.7,13.7,D
-14.96563,143.36542,349.3,0.59,0.53,2020-01-06,0324,N,nominal,1.0NRT,293,15.6,D
-14.94419,143.39583,334.5,0.59,0.52,2020-01-06,0324,N,nominal,1.0NRT,292.8,4.6,D
-41.73164,148.03079,367,0.45,0.63,2020-01-06,0500,N,high,1.0NRT,290.6,10.4,D
-41.73021,148.03552,331.9,0.45,0.63,2020-01-06,0500,N,nominal,1.0NRT,286.4,10.4,D
-41.72608,148.0278,341.5,0.45,0.63,2020-01-06,0500,N,nominal,1.0NRT,287.1,10.4,D
-41.73381,148.03296,348.5,0.45,0.63,2020-01-06,0500,N,nominal,1.0NRT,288.7,14,D
-41.72833,148.02972,367,0.45,0.63,2020-01-06,0500,N,low,1.0NRT,289.7,14,D
-41.72971,148.02502,367,0.45,0.63,2020-01-06,0500,N,low,1.0NRT,288.9,14.5,D
-41.72729,148.0114,367,0.45,0.63,2020-01-06,0500,N,high,1.0NRT,297.2,15.6,D
-41.72168,148.00862,367,0.45,0.63,2020-01-06,0500,N,high,1.0NRT,294.3,15.6,D
-41.71866,148.01888,330.3,0.45,0.63,2020-01-06,0500,N,nominal,1.0NRT,290.1,17.5,D
-41.72017,148.01375,329,0.45,0.63,2020-01-06,0500,N,nominal,1.0NRT,291.2,17.5,D
-41.72321,148.00342,355.6,0.45,0.63,2020-01-06,0500,N,nominal,1.0NRT,286.9,15.6,D
-41.71767,148.00041,367,0.45,0.63,2020-01-06,0500,N,high,1.0NRT,322.2,47.7,D
-41.71467,148.01059,331,0.45,0.63,2020-01-06,0500,N,nominal,1.0NRT,293.1,10.9,D
-41.71615,148.00557,354.6,0.45,0.63,2020-01-06,0500,N,nominal,1.0NRT,296.3,47.7,D
-41.71925,147.99506,344.9,0.45,0.63,2020-01-06,0500,N,nominal,1.0NRT,291.9,42.5,D
-41.71214,147.99739,367,0.45,0.63,2020-01-06,0500,N,high,1.0NRT,291.4,47.7,D
-41.69266,147.99803,338.3,0.45,0.63,2020-01-06,0500,N,nominal,1.0NRT,292.7,8.4,D
-41.69419,147.99286,353.5,0.45,0.63,2020-01-06,0500,N,nominal,1.0NRT,292.9,10.9,D
-41.68708,147.99516,344.6,0.45,0.63,2020-01-06,0500,N,nominal,1.0NRT,293.1,8.4,D
